id,text,parent,label,api
106630098.81186.81186,"Actually, what ""we"" think doesn't matter, which you as a wikipedia expert are well awere. The scientific community thinks they did, and a large majority of layman think so, too. Beware of letting your personal viewpoint influence your editing. ","Right. So the argument is not about whether there is a burden of proof on NASA, we all agree that there is / was. What we disagree on is whether they met it. ",0,0.1533
10668901.1988.1988,"Without getting involved in the debate, it's worrying that what appears to the outside reader to be an official warning from Wikipedia should be so badly spelt (and use impenetrable jargon); moreover, such matters are surely internal, not for the general reader.  It doesn't give a very good impression of Wikipedia. ","''I agree with CheeseDreams here. Such focus on ""who wrote this"" over encyclopedic accuracy is a major source of both systemic and systematic bias, and does not make for good editorial decisions.''",0,0.1035
107020701.18447.18447,"Hello, I wasn't sure if you had the page on your watchlist or not, I put my thoughts about the TRS article over on ","Hmm, we'll talk about the formal stuff later.  But learning from my mistakes, take a look at this talk thread on the Frontier Airlines article.  I learned about Wikipedia's resource usage on this.  Also, note its important to be flexible and try to relinquish ownership of your edits.  ",0,0.0691
107128056.75175.75175,"Crikey! All this for telling you you are a good Admin! Isn't that really an abuse of CheckUser? If I've done something wrong, please explain it to me. ","Go on then, but bear in mind that you need to state who you think it is first when doing a checkuser.  ",0,0.2512
107248044.7932.7932,"Really, it boiled down to ""because we like it the way it is now"", with a bit of ""it works, don't fix it."" ","So to clarify (not being a WP:DICK, I swear!), nothing has changed, and the average readership still doesn't know why.  Correct?  (  /",0,0.0348
10734452.117468.117468,"  Hehe, very good counter-argument there RJ.  You go ahead and bury your head in the sand, I hope it gets you far in life. "," The U.S. is a ""mixed economy,"" not capitalism.I'm sorry to be the one to inform you that you've been duped. ",0,0.7143
107373410.3532.3532, I would suggest removing the US section and replacing it with a section of recent changes in policys and on-going debates which can then link to other countires more detailed histories.,"It's also far, ''far'' too long. Imagine an equivalent of ''that'' for Britain, France, Russia...! If a piece of that length really is justified apart from the Don't ask, don't tell article then it should be broken out from ''this'' article and moved to something like Sexual orientation in the United States military.  ",0,0.018000000000000002
10738199.4646.4646,"I didn't see this remark until just now, but earlier today, I made another change along these lines. Of course, since then the page has been vandalized a bunch of times (sigh)! Assuming the page isn't currently vandalized, read it and see what you think...",I forgot to mention earlier that I went ahead and made the changes.  )  ,0,0.1883
107416320.14378.14378,"I didn't find anything directly linking the video to the download release, but SonyBMG did call it a single in their news letter ", Do we have clear documentation that the video is directly linked to the download release? ,0,0.0374
107461562.2108.2108,"Dacy you better respond you cry to other admins and users about me but you dont dare to reply, you are in the ruling of vandalism. ","I don't think calling someone a terrorist is appropriate and coming from a book, add a real reference. ",0,0.41640000000000005
107622413.5018.5018,"Alright, I will try to stay more calm next time. Thanks for the warning. ","Yes, I know. But it has to be dealt with in a civil manner. You should use the standard vandal warning templates, which can be found at WP:UTM. ",0,0.0826
107629871.47876.47876,Probably should find another admin to do it; I prefer to keep my checkuser job and sockpuppet blocking separate. ,"I guess some people never learn. Hey, are you an administrator? Can you extend 's block and/or protect his sockpuppets user and talk pages, that is, after I tag all of them with the right sockpuppet/meatpuppet templates? ",0,0.5686
107688368.1570.1569,"This article is too short, especially since the only sources are a dictionary and your own ideas.  This should redirect to Marriage because there's almost nothing here.  ",Hm. Give it time and let others join? Or is there no other that may have something to say?,0,0.08199999999999999
107700249.102307.102305," Okay, I won't remove every single link as I was going to ). ''''","As a general rule, I tend to remove links to them. However, if they quote their sources (and quote them right!) and are actually valuable, I let them.  ",0,0.0756
10775536.27499.27499,Do you know where Image:1620 geographos-05.jpg came from? It's on WP:IS for tagging...  ," Hi, I have actually been trying. Most of the images seem to be originally from the Arecibo Radio Telescope but I can't find any information on whether or not they're copyrighted (I'm sure they wouldn't mind the images being used for educational purposes, but they don't say for certain). I'll have another go, but their website isn't very helpful.",0,0.0739
107840263.52933.52933,"POV material is allowed if ''supported by a reliable source''. , if you have a secondary source that can be used to source Hein's ""views"" than please supply it. In the meantime, please don't continue acting on your own novel theory that any POV nonsense ""certainly ''is'' allowed."" Thank you. ","Justanother, it is another innovative theory that POS material is not allowed in an article.  It certainly ''is'' allowed, otherwise we'd have to slash through many many articles in Wikipedia.  The way to attain NPOV is ''not'' to remove ""POV material"", it is to add counterpoint material.  Please leave the Hein material in.  If you wish to start DR over it then that would be most acceptable.  ",0,0.18400000000000002
